,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
147,-0.085321,0.32844,-0.17156,0.038459,-0.488537,0.884813,353.699154,-44.262161,84.08177,
148,-0.085321,0.32844,-0.17156,-0.026475,-0.5141,0.814433,272.753858,-64.907617,48.078108,
149,-0.077064,0.294495,-0.182569,-0.051059,-0.555108,0.707781,167.952988,-85.867791,4.332399,
150,-0.077064,0.294495,-0.182569,-0.046249,-0.595316,0.649583,41.058962,-105.443209,-43.504634,
151,-0.077064,0.294495,-0.182569,-0.032086,-0.626471,0.646064,-98.990248,-126.025722,-92.915255,
152,-0.083486,0.274312,-0.186239,-0.005899,-0.665348,0.630093,-248.418035,-146.734122,-144.969501,
153,-0.083486,0.274312,-0.186239,0.013875,-0.655229,0.652561,-395.26514,-166.938974,-199.415598,
154,-0.092661,0.270642,-0.188073,0.03071,-0.646708,0.714549,-540.475714,-186.577336,-257.890077,
155,-0.092661,0.270642,-0.188073,0.079076,-0.623808,0.775725,-681.783794,-203.760902,-317.8752,
156,-0.092661,0.270642,-0.188073,0.131451,-0.566824,0.793861,-815.412771,-219.182051,-376.412623,
157,-0.109174,0.290826,-0.179817,0.167258,-0.465105,0.78953,-932.361729,-224.532245,-434.13178,
158,-0.109174,0.290826,-0.179817,0.177412,-0.357794,0.769228,-1025.895719,-222.455111,-489.52203,
159,-0.109174,0.290826,-0.179817,0.199324,-0.268057,0.761107,-1086.195559,-220.62975,-539.058537,
160,-0.133028,0.336697,-0.158716,0.207875,-0.175658,0.785199,-1108.477545,-211.691778,-577.768768,
161,-0.133028,0.336697,-0.158716,0.195048,-0.122668,0.828238,-1093.937605,-194.697043,-600.994907,
162,-0.166055,0.386239,-0.118349,0.214021,-0.090182,0.849894,-1044.652871,-175.562229,-607.289253,
163,-0.166055,0.386239,-0.118349,0.21215,-0.092312,0.892392,-963.455801,-164.735953,-594.763504,
164,-0.166055,0.386239,-0.118349,0.212417,-0.176723,0.851247,-865.767543,-164.987727,-562.91411,
165,-0.205505,0.422018,-0.057798,0.162982,-0.198824,0.877775,-772.233554,-171.911508,-511.048695,
166,-0.205505,0.422018,-0.057798,-0.259221,-0.162078,0.925687,-672.405218,-168.575505,-440.048466,
167,-0.205505,0.422018,-0.057798,-0.064687,-0.133053,1.067528,-553.505012,-225.16168,-381.4481,
168,-0.249541,0.43211,-0.005505,-0.049722,-0.135982,0.882918,-440.899152,-223.902811,-254.113469,
169,-0.249541,0.43211,-0.005505,-0.171039,-0.006836,0.801981,-294.933256,-188.402696,-107.706969,
170,-0.276147,0.425688,0.03578,-0.370383,0.197401,0.688833,-87.471594,-145.349366,59.407931,
171,-0.276147,0.425688,0.03578,-0.519757,0.500162,0.437904,168.70831,-101.477771,240.496281,
172,-0.276147,0.425688,0.03578,-0.589501,0.854049,0.225683,429.294256,-39.226683,418.689231,
173,-0.287156,0.423853,0.062385,-0.514413,1.152549,0.169379,659.100848,51.034246,573.530156,
174,-0.287156,0.423853,0.062385,-0.447341,1.375958,0.274948,840.252141,157.031042,685.443637,
175,-0.287156,0.423853,0.062385,-0.412069,1.467559,0.486357,969.663906,253.08277,743.225739,
176,-0.272477,0.437615,0.058716,-0.719903,1.824641,1.085935,1047.524972,272.658187,716.285935,
177,-0.272477,0.437615,0.058716,-0.197493,1.268914,1.634623,1091.900116,170.123282,631.312257,
178,-0.22844,0.454128,0.009174,-0.230628,0.934465,1.296261,1100.838088,181.51605,598.644599,
179,-0.22844,0.454128,0.009174,-0.152334,0.84606,1.045873,1088.438225,233.255578,536.834116,
180,-0.22844,0.454128,0.009174,0.062241,0.671913,0.924604,1057.784757,230.989613,471.939403,
181,-0.181651,0.437615,-0.061468,0.089498,0.49031,0.933807,1007.618815,210.910648,419.318666,
182,-0.181651,0.437615,-0.061468,0.102324,0.298854,0.992547,955.879287,198.825503,376.076505,
183,-0.181651,0.437615,-0.061468,0.125305,0.085297,1.057242,917.60966,190.642852,344.793603,
184,-0.142202,0.398165,-0.119266,0.132252,-0.215067,1.121937,897.278921,180.25718,316.091383,
185,-0.142202,0.398165,-0.119266,0.115952,-0.466702,1.145757,899.167225,214.93903,280.654212,
186,-0.114679,0.344954,-0.155046,0.231657,-0.68452,0.851788,889.410988,246.788423,247.231232,
187,-0.114679,0.344954,-0.155046,0.286971,-0.902071,0.676111,840.818632,206.001058,219.661994,
188,-0.114679,0.344954,-0.155046,0.277351,-1.117492,0.567564,759.495675,139.406871,189.889735,
189,-0.088991,0.283486,-0.183486,0.264258,-1.334244,0.490688,640.469582,82.883639,146.836405,
190,-0.088991,0.283486,-0.183486,0.257043,-1.494811,0.430054,481.096728,29.570524,97.111067,
191,-0.088991,0.283486,-0.183486,0.218029,-1.566174,0.343433,285.909042,-26.386216,46.000973,
