,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
147,-0.266972,0.341284,-0.138532,-0.02853,-0.081047,1.054292,-335.017542,114.954279,377.309097,
148,-0.23945,0.39633,-0.124771,-0.042627,-0.252069,1.120171,-303.986414,99.092526,344.956155,
149,-0.23945,0.39633,-0.124771,-0.071089,-0.470924,1.134364,-276.291289,83.482546,302.595203,
150,-0.23945,0.39633,-0.124771,-0.09556,-0.709286,1.147219,-254.51285,66.550754,251.359223,
151,-0.209174,0.43945,-0.110092,-0.042095,-0.925469,1.093659,-225.99946,48.548923,192.066478,
152,-0.209174,0.43945,-0.110092,0.004985,-1.124817,1.005552,-185.967416,34.51253,127.045878,
153,-0.178899,0.46789,-0.09633,0.044885,-1.243731,0.885577,-135.423814,20.350251,56.360367,
154,-0.178899,0.46789,-0.09633,0.053396,-1.297175,0.760514,-81.733038,7.25801,-17.598205,
155,-0.178899,0.46789,-0.09633,0.093029,-1.205785,0.811932,-7.963296,-8.477857,-92.500929,
156,-0.169725,0.485321,-0.082569,0.060046,-1.094621,0.65259,72.289622,-39.068381,-165.137688,
157,-0.169725,0.485321,-0.082569,-0.007782,-0.976776,0.564751,142.093925,-68.148262,-236.893238,
158,-0.169725,0.485321,-0.082569,-0.059119,-0.849044,0.551094,206.233316,-99.368221,-299.081382,
159,-0.17156,0.488073,-0.077982,-0.075611,-0.703942,0.637058,259.924092,-130.588179,-351.198571,
160,-0.17156,0.488073,-0.077982,-0.028264,-0.542005,0.77926,301.781496,-151.48541,-386.824572,
161,-0.192661,0.470642,-0.088073,-0.068695,-0.401981,0.867902,328.091865,-167.032446,-404.259912,
162,-0.192661,0.470642,-0.088073,-0.147961,-0.262491,0.913161,341.498823,-181.446499,-415.086188,
163,-0.192661,0.470642,-0.088073,-0.196904,-0.167092,0.95708,342.757692,-191.643341,-418.862796,
164,-0.226606,0.438532,-0.097248,-0.217917,-0.11151,1.030993,334.763872,-196.615874,-417.28921,
165,-0.226606,0.438532,-0.097248,-0.249304,-0.066349,1.07893,321.986349,-198.504178,-410.239542,
166,-0.263303,0.391743,-0.111927,-0.28548,-0.020654,1.12633,307.446408,-197.560026,-398.909718,
167,-0.263303,0.391743,-0.111927,-0.295853,0.034661,1.165697,293.410016,-195.923496,-385.188042,
168,-0.263303,0.391743,-0.111927,-0.266594,0.100665,1.225417,281.954305,-191.769228,-366.367946,
169,-0.29633,0.346789,-0.116514,-0.271382,0.203278,1.279513,275.030524,-183.083029,-342.449429,
170,-0.29633,0.346789,-0.116514,-0.241059,0.33101,1.357175,271.002142,-167.976598,-313.93604,
171,-0.29633,0.346789,-0.116514,-0.208607,0.486266,1.450102,267.162591,-146.95348,-276.107017,
172,-0.327523,0.301835,-0.117431,-0.163921,0.622817,1.508215,258.098732,-123.286737,-232.235422,
173,-0.327523,0.301835,-0.117431,-0.131735,0.764979,1.554277,240.285731,-95.654556,-179.551741,
174,-0.346789,0.263303,-0.111009,-0.126681,0.87748,1.583467,206.925694,-65.441693,-121.140205,
175,-0.346789,0.263303,-0.111009,-0.122691,0.979292,1.585877,155.62677,-32.207543,-62.225122,
176,-0.346789,0.263303,-0.111009,-0.138651,1.035943,1.553205,85.444806,1.781928,-5.009512,
177,-0.355046,0.230275,-0.110092,-0.157803,1.039684,1.524283,3.618301,30.295318,46.100582,
178,-0.355046,0.230275,-0.110092,-0.146897,0.990515,1.485452,-84.691381,55.724478,93.497011,
179,-0.355046,0.230275,-0.110092,-0.072951,0.898056,1.481702,-164.188977,79.642995,138.87925,
180,-0.358716,0.219266,-0.109174,-0.048745,0.757764,1.417698,-224.425874,102.932077,183.820884,
181,-0.358716,0.219266,-0.109174,-0.062045,0.631903,1.324503,-265.024409,120.367417,224.79708,
182,-0.354128,0.231193,-0.112844,-0.063641,0.519936,1.221668,-290.83123,129.179502,259.919534,
183,-0.354128,0.231193,-0.112844,-0.065237,0.426409,1.145076,-306.630039,133.459658,287.929376,
184,-0.354128,0.231193,-0.112844,-0.060183,0.340096,1.106513,-313.239103,135.033244,309.204267,
185,-0.342202,0.266972,-0.117431,-0.065503,0.265541,1.097676,-312.294951,134.718527,323.870095,
186,-0.342202,0.266972,-0.117431,-0.072419,0.204347,1.127134,-304.489962,132.704336,332.493349,
187,-0.326606,0.304587,-0.115596,-0.088378,0.16266,1.159805,-290.201795,127.794746,335.388749,
188,-0.326606,0.304587,-0.115596,-0.092102,0.075278,1.198637,-268.360412,122.885156,332.745123,
189,-0.326606,0.304587,-0.115596,-0.112584,-0.039093,1.214169,-244.190122,117.472018,323.807151,
190,-0.304587,0.347706,-0.113761,-0.152749,-0.182057,1.196762,-226.314178,109.855858,306.371811,
191,-0.304587,0.347706,-0.113761,-0.165516,-0.36163,1.144809,-215.865562,99.281356,280.439103,
192,-0.304587,0.347706,-0.113761,-0.147429,-0.578347,1.094998,-205.857551,86.881493,245.001933,
193,-0.277064,0.387156,-0.109174,-0.129075,-0.772618,1.007694,-191.695272,73.411592,198.360825,
194,-0.277064,0.387156,-0.109174,-0.083058,-0.934287,0.917178,-169.035624,58.682821,143.159406,
195,-0.258716,0.417431,-0.100917,-0.030924,-1.074579,0.811396,-129.381241,41.121594,82.481905,
196,-0.258716,0.417431,-0.100917,0.002858,-1.148332,0.717398,-76.382843,20.602024,15.824775,
197,-0.258716,0.417431,-0.100917,0.000996,-1.168909,0.59421,-13.754095,-2.246454,-53.916584,
198,-0.242202,0.43578,-0.089908,-0.030126,-1.100232,0.513601,55.798434,-28.179161,-122.336131,
199,-0.242202,0.43578,-0.089908,-0.060449,-0.98212,0.512798,126.295115,-58.140251,-185.53137,
200,-0.242202,0.43578,-0.089908,-0.097954,-0.825795,0.530473,190.749224,-94.521574,-242.369319,
201,-0.243119,0.438532,-0.093578,-0.150355,-0.681228,0.638665,243.369961,-128.511045,-294.486509,
202,-0.243119,0.438532,-0.093578,-0.116308,-0.535057,0.774975,285.038535,-148.275293,-333.259683,
203,-0.256881,0.422936,-0.094495,-0.143173,-0.401179,0.898967,315.440228,-166.151237,-355.604614,
204,-0.256881,0.422936,-0.094495,-0.172166,-0.277989,0.991359,335.582137,-179.369365,-367.312098,
205,-0.256881,0.422936,-0.094495,-0.195574,-0.164687,1.068218,345.841922,-186.73375,-370.018667,
206,-0.286239,0.383486,-0.10367,-0.228291,-0.071961,1.118296,347.100791,-186.670807,-365.109077,
207,-0.286239,0.383486,-0.10367,-0.275372,-0.023059,1.146148,338.855198,-185.348994,-354.660462,
208,-0.313761,0.33945,-0.109174,-0.293725,0.028247,1.181497,323.371105,-182.516538,-341.442334,
209,-0.313761,0.33945,-0.109174,-0.297981,0.06459,1.219257,302.662705,-177.418118,-322.874012,
210,-0.313761,0.33945,-0.109174,-0.295055,0.11269,1.273889,281.387814,-168.731919,-300.780855,
211,-0.33945,0.294495,-0.108257,-0.26952,0.190451,1.342446,263.260096,-154.254922,-275.288752,
212,-0.33945,0.294495,-0.108257,-0.233611,0.302685,1.434034,249.034872,-133.483579,-242.74698,
213,-0.33945,0.294495,-0.108257,-0.174028,0.420797,1.500984,237.705049,-107.550871,-202.714936,
214,-0.357798,0.249541,-0.104587,-0.141311,0.529556,1.546778,223.290995,-77.463895,-155.38145,
215,-0.357798,0.249541,-0.104587,-0.142375,0.637247,1.556151,197.04357,-44.292688,-103.956639,
216,-0.375229,0.211927,-0.098165,-0.159665,0.71394,1.556151,153.612579,-8.666687,-49.951146,
217,-0.375229,0.211927,-0.098165,-0.188126,0.757497,1.513571,95.1381,23.560367,1.536609,
218,-0.375229,0.211927,-0.098165,-0.209671,0.756161,1.454922,19.165337,52.010814,50.191907,
219,-0.379817,0.190826,-0.094495,-0.212597,0.735318,1.409396,-64.423585,78.384126,94.441163,
220,-0.379817,0.190826,-0.094495,-0.147695,0.669314,1.386633,-141.655217,103.246794,136.990946,
221,-0.379817,0.190826,-0.094495,-0.132799,0.557882,1.340839,-200.5703,126.347046,177.274764,
222,-0.376147,0.187156,-0.098165,-0.145567,0.459544,1.27737,-237.832832,143.404725,213.152539,
223,-0.376147,0.187156,-0.098165,-0.150355,0.361206,1.213901,-261.436631,152.594471,244.057781,
224,-0.366972,0.204587,-0.102752,-0.145035,0.282109,1.160609,-275.598911,156.93757,271.060527,
225,-0.366972,0.204587,-0.102752,-0.129341,0.209691,1.1191,-282.082088,159.958857,293.27957,
226,-0.366972,0.204587,-0.102752,-0.130937,0.151437,1.098747,-283.089183,161.532443,309.959589,
227,-0.355046,0.243119,-0.111009,-0.125085,0.104673,1.095801,-279.312575,160.965952,322.925943,
228,-0.355046,0.243119,-0.111009,-0.11817,0.071537,1.095265,-270.689321,157.567005,332.556293,
229,-0.333945,0.284404,-0.114679,-0.113116,0.045617,1.090981,-258.793006,152.405641,337.59177,
230,-0.333945,0.284404,-0.114679,-0.107796,0.029583,1.086696,-243.875404,147.055446,338.284148,
231,-0.333945,0.284404,-0.114679,-0.103274,-0.000613,1.077858,-226.125347,139.816948,333.752219,
232,-0.311927,0.321101,-0.118349,-0.097156,-0.048713,1.057773,-206.235212,131.634297,326.32489,
233,-0.311927,0.321101,-0.118349,-0.101678,-0.129681,1.046258,-184.708547,124.081081,314.113857,
